Time [s],CG Height [in],Pitch Angle [deg],Roll Angle [deg],Tire Load FL [lbf],Tire Load FR [lbf],Tire Load RL [lbf],Tire Load RR [lbf],Damper u1 [ft],Damper u2 [ft],Damper u3 [ft],Damper u4 [ft]
9.35,0.045059486,0.043400635,-0.253879688,615.929354,543.6484388,540.5562573,473.9916217,-0.002099945,0.003162237,-0.00291858,0.001926773
9.4,-0.024964869,0.034698896,-0.203450751,647.5398974,594.3133135,565.9852471,517.49356,-0.004492714,-0.000538795,-0.004883993,-0.001274283
9.45,-0.058006462,0.027282423,-0.132920782,621.5776089,600.4775715,544.5707761,527.5003098,-0.002796033,-0.001183298,-0.003396401,-0.002076714
9.5,-0.042467485,0.076471339,-0.071210039,557.0666317,556.2318117,546.4031805,548.8142535,0.001668266,0.001837484,-0.003338203,-0.00340627
9.55,-0.004874323,0.233342483,0.005719421,461.6878513,494.9546824,585.3005744,620.9497566,0.008645865,0.006380726,-0.006196027,-0.008635895
9.6,0.033648037,0.343668612,0.087218537,433.1354948,497.3431766,569.5862286,635.2630007,0.010966957,0.006442508,-0.005304003,-0.009938104
9.65,0.05993566,0.341565525,0.157076774,460.2840432,544.9092258,521.595538,606.4984698,0.009157358,0.003106949,-0.001765363,-0.007840349
9.7,0.044740699,0.304175668,0.202269312,495.1721912,586.8986915,516.2427752,606.9750758,0.006529578,-6.46E-05,-0.001288859,-0.007815685
9.75,0.03698477,0.285223717,0.228557657,490.8931111,584.7215792,514.9029502,606.6634898,0.006762022,-7.90E-06,-0.001199757,-0.007823846
9.8,0.047479661,0.278081788,0.235117862,478.7868787,567.0396741,508.2729548,593.6910545,0.007592442,0.001193806,-0.000748648,-0.00694515
9.85,0.08232467,0.2859034,0.224605852,458.6503768,536.9569847,500.6186782,575.6474892,0.009066648,0.003393133,-0.000160572,-0.005598751
9.9,0.109446474,0.302688127,0.212965696,451.8734549,525.4653998,504.6991974,574.9240261,0.009600063,0.004277699,-0.000432875,-0.005512272
9.95,0.123612956,0.31500566,0.20104986,456.500923,525.3815837,509.4930117,575.1214815,0.00931981,0.004331476,-0.000781282,-0.005534628
10,0.120363047,0.313459938,0.183500783,475.3245142,534.8632363,518.4301759,574.808689,0.008003113,0.003649961,-0.001369164,-0.005494166
10.05,0.095460455,0.314874427,0.148308133,501.5843512,541.6204367,548.0404575,584.9949981,0.006135101,0.003172344,-0.003432344,-0.006172488
10.1,0.04607354,0.320233547,0.105001801,533.5075102,554.6310653,586.4695214,604.7480785,0.003853107,0.002256339,-0.006217986,-0.007608301
10.15,-0.006593114,0.311649104,0.061968852,559.3173827,565.7529171,602.7727628,606.9032808,0.001890446,0.001401867,-0.007551585,-0.007871662
10.2,-0.021467318,0.289464926,0.037665579,555.4904043,559.4794284,583.5243793,585.8928553,0.002117287,0.001805017,-0.006188414,-0.006381367
10.25,-0.012719781,0.27373325,0.013790549,545.3442833,541.0089524,570.8567773,565.4796435,0.002792667,0.003082448,-0.00529847,-0.004931926
10.3,0.031939979,0.267930873,-0.001343277,513.6565019,507.6272388,541.9045081,535.271376,0.004988917,0.005430012,-0.003268188,-0.002781998
10.35,0.108460927,0.278897645,-0.003971717,472.0977306,469.7701406,511.6959945,509.1624124,0.008040976,0.008223823,-0.001025935,-0.000827032
10.4,0.162884045,0.297259513,-0.002374867,464.3717153,463.6964021,511.2834649,510.6006371,0.008759108,0.008797699,-0.000861562,-0.000822101
10.45,0.155791591,0.310150213,-0.011550424,500.5273905,491.8478579,546.7915602,538.0605663,0.006308217,0.006882377,-0.003289033,-0.002711528
10.5,0.081033809,0.311621828,-0.03587762,561.0598887,538.4535499,602.8291401,580.122543,0.001936657,0.003530722,-0.007336402,-0.005734986
10.55,-0.011360268,0.30180277,-0.051724706,597.5786554,573.2991638,632.855308,608.7200834,-0.000831934,0.00094202,-0.009674555,-0.00790962
10.6,-0.056201929,0.275618192,-0.045729373,587.1966755,573.033975,606.3720914,592.7757764,-0.000309283,0.000747365,-0.007987552,-0.006970385
10.65,-0.008040521,0.25512542,-0.035490989,533.3719207,523.6956624,548.5575428,539.614376,0.003561553,0.004250588,-0.003769903,-0.003133761
10.7,0.063348555,0.255812518,-0.045078493,503.3150336,481.336626,528.6069452,507.1206955,0.005836073,0.007327711,-0.002194868,-0.000739887
10.75,0.117426369,0.270304603,-0.095089896,511.0965879,454.9095973,546.9455747,490.89795,0.005484251,0.009377977,-0.003319327,0.000563485
10.8,0.101852803,0.285821548,-0.172240168,560.8865569,467.9469092,602.0684331,509.3912304,0.00189839,0.008508061,-0.007310808,-0.000718389
10.85,0.062146392,0.292444691,-0.226252266,589.9585978,486.586643,629.3002185,527.0770742,-0.00025345,0.00718664,-0.00935967,-0.001998293
10.9,0.020508462,0.28658656,-0.254110536,604.960097,500.6272297,635.8725396,533.8161892,-0.001431398,0.006078451,-0.009949084,-0.002599787
10.95,0.022551312,0.272688338,-0.276868393,591.7124867,480.5502858,613.0499752,504.8972405,-0.000554677,0.007418079,-0.00836619,-0.000608517
11,0.061378751,0.266016671,-0.306660469,572.1115668,447.3839242,594.367194,473.0264766,0.000895816,0.009830734,-0.006926092,0.001765756
11.05,0.086243992,0.275217526,-0.340611357,574.1599197,435.9341828,607.4022313,472.9143475,0.000855857,0.010783306,-0.007771332,0.001888067
11.1,0.071921493,0.280734234,-0.364991398,597.2763005,454.3302146,629.6228966,490.9238154,-0.000804855,0.009503443,-0.009398402,0.000605705
11.15,0.047883336,0.279779338,-0.374588015,608.2135713,466.6358537,637.2828398,500.463926,-0.00165203,0.008543239,-0.010004729,-0.000150991
11.2,0.040801878,0.275951729,-0.385013589,606.0768892,461.2538044,632.1602484,492.4485475,-0.001532371,0.008922364,-0.00969051,0.000396632
11.25,0.045680168,0.266965803,-0.377656142,597.6702432,462.6814105,617.1591733,487.561668,-0.0009471,0.008834898,-0.008600202,0.000794092
11.3,0.054461728,0.268248944,-0.356258988,582.3290296,460.1173617,608.6100536,491.9695931,0.000123877,0.008977579,-0.007989391,0.000462789
11.35,0.070422165,0.273718042,-0.332472714,571.4494498,459.0515246,600.9262414,494.0032238,0.001024675,0.0091697,-0.007378533,0.000370993
11.4,0.050362049,0.264907087,-0.304849617,591.9349579,491.3342376,608.5780388,513.1966797,-0.000433271,0.006870542,-0.007923863,-0.000997402
11.45,0.016157473,0.25399013,-0.278469726,607.3572286,514.4985975,620.5820851,532.5358176,-0.001513987,0.005167476,-0.008691095,-0.002358314
11.5,-0.03164986,0.254267453,-0.27646614,622.0151324,521.7969349,645.3703113,549.4821922,-0.002701558,0.004525623,-0.010617416,-0.00370409
11.55,-0.015890178,0.249268989,-0.266180604,584.1134115,490.9517663,603.8935722,514.7997618,-0.000150311,0.006597901,-0.007862895,-0.001408294
11.6,0.075154155,0.241802654,-0.252357579,529.9750351,442.5429898,542.3727103,458.9283973,0.003863929,0.010176807,-0.003279538,0.002745357
11.65,0.123453177,0.25148258,-0.249093397,536.8129507,445.7436186,558.9889937,471.6549014,0.003652705,0.01017611,-0.004139708,0.002113298
11.7,0.065648812,0.270213256,-0.26401494,598.0362876,495.891151,633.081378,534.4507564,-0.00072279,0.006633545,-0.00947668,-0.002374199
11.75,-0.022264106,0.272831176,-0.262820061,632.4851834,537.4736947,663.1250953,571.7347139,-0.003381987,0.003516788,-0.011884007,-0.00524538
11.8,-0.053352888,0.256206391,-0.242618577,613.4379657,532.5811149,629.5856472,552.5970495,-0.002210223,0.003669068,-0.00967184,-0.004070923
11.85,0.003321534,0.240381903,-0.217000874,555.5588617,486.2188771,565.6394024,500.152527,0.001903606,0.006948253,-0.005069073,-0.000302812
11.9,0.085763795,0.243658846,-0.187893591,515.0478518,457.8795056,534.1101041,480.5496629,0.005025405,0.009197112,-0.002549671,0.001360814
11.95,0.087786769,0.261260127,-0.158482566,540.6088149,493.6255487,572.3977671,528.6355747,0.003397811,0.006803141,-0.005116688,-0.001945181
12,0.00356411,0.268735043,-0.14595383,605.4816383,555.9978759,636.0225319,589.2218679,-0.001198562,0.002335693,-0.009679742,-0.006340977
12.05,-0.103705783,0.25389519,-0.153642373,650.6319215,591.4695187,667.5616919,610.6179808,-0.004742289,-0.000494455,-0.012271478,-0.008184817
12.1,-0.104395533,0.225582629,-0.1527647,609.5891405,555.3393598,610.3248821,558.2525146,-0.001968936,0.002005178,-0.008330733,-0.00451308
12.15,-0.045115209,0.203120963,-0.122249948,560.5278568,528.1321311,554.3430722,524.3409571,0.001644013,0.004056943,-0.004140054,-0.001899086
12.2,-0.015091091,0.207089322,-0.089234286,554.8090668,533.9307094,563.9067498,545.293981,0.00229517,0.003800015,-0.004544772,-0.003204629
12.25,-0.046885517,0.221330058,-0.084138837,580.1838965,550.6399481,602.1334981,574.2846732,0.000299246,0.002387014,-0.007513873,-0.005550573
12.3,0.014816481,0.22555868,-0.093614723,523.8645882,486.3451183,541.2801464,505.0200447,0.004089836,0.00679022,-0.003461827,-0.000853072
12.35,0.184025871,0.225187562,-0.09754252,436.871638,398.9065193,443.9612924,407.176063,0.010442638,0.013150932,0.003666954,0.00629027
12.4,0.319092894,0.245340719,-0.123039772,428.9369623,371.8384218,446.5458334,390.5274967,0.011515315,0.015509863,0.00408747,0.00800357
12.45,0.249915998,0.287168558,-0.186890558,546.0440766,451.6498712,590.0290347,496.6171193,0.003328228,0.009999596,-0.006034466,0.0005663
12.5,0.052512842,0.300859477,-0.255236171,673.8550331,554.2936197,712.8810167,594.7705637,-0.00599008,0.002581328,-0.015130144,-0.00666048
12.55,-0.146602776,0.266297821,-0.295707306,746.3102215,622.037188,753.0785071,631.2735203,-0.011492459,-0.002552178,-0.018363063,-0.009596798
12.6,-0.233938767,0.205275791,-0.320051724,731.2877502,605.1503109,705.9566895,583.3106261,-0.010786519,-0.001665964,-0.015302974,-0.006431023
12.65,-0.162582905,0.156211767,-0.318288437,639.9602681,523.5898291,603.8055356,491.6141856,-0.00429309,0.004110453,-0.007923397,0.000180772
12.7,-0.019137369,0.148833009,-0.320797518,556.2668559,437.1023654,537.428411,422.7193269,0.001771319,0.010343482,-0.003035379,0.005215786
12.75,0.142130344,0.178559845,-0.330385559,496.4798778,371.2377942,504.3899452,383.5836702,0.006301578,0.015304229,-0.00040891,0.008273854
12.8,0.21890353,0.229548856,-0.346943093,505.8327259,371.5033147,539.7341309,409.8405296,0.005834384,0.015473064,-0.002801188,0.00651781
12.85,0.210380146,0.265074387,-0.372919744,554.9949344,407.8240437,589.7986294,447.1611521,0.00241056,0.012978723,-0.006393891,0.003847983
12.9,0.134434767,0.265943056,-0.39760264,621.7377204,466.2867155,636.1176472,485.4661679,-0.00240644,0.008778553,-0.009774319,0.001065882
12.95,0.039587622,0.228713238,-0.414434802,674.8439577,516.5058116,649.1130915,495.9876093,-0.006284009,0.005133465,-0.010980442,6.27E-05
13,-0.014576457,0.114116254,-0.417873534,710.7202068,556.5969981,591.2497089,442.7661278,-0.009004898,0.002137818,-0.006912898,0.003824585
13.05,-0.024188683,0.012280674,-0.408836416,700.6186387,553.8126632,549.1206978,408.2153618,-0.008429337,0.00216333,-0.003743431,0.006424322
13.1,-0.004446542,-0.024655279,-0.409064894,670.0753437,519.1829996,544.3633798,399.3327116,-0.006210186,0.004635585,-0.003282579,0.007140007
13.15,0.005305131,-0.020988341,-0.424281761,666.5938372,504.6246899,569.1597126,412.8809337,-0.0057998,0.005835164,-0.004925792,0.00629846
13.2,-0.043767206,0.005166504,-0.44697152,699.4131959,526.158236,632.0172698,464.4351181,-0.008111972,0.004331954,-0.009342129,0.00269311
13.25,-0.127791401,0.051074273,-0.471792727,725.7111488,543.5153863,694.6367823,518.355569,-0.010072674,0.003060094,-0.014038124,-0.001330598
13.3,-0.179031555,0.066095352,-0.475529376,724.4396683,549.3698017,686.6395579,517.9451536,-0.010145745,0.002523761,-0.013683136,-0.001471493
13.35,-0.160210287,0.079264803,-0.459684362,678.5617708,516.0402796,648.2421089,492.4836545,-0.006945954,0.004805255,-0.010940695,0.000323733
13.4,-0.087515658,0.10986352,-0.447804121,622.3311137,461.8698322,613.0700029,459.3440009,-0.002881748,0.008668135,-0.008410114,0.002653416
13.45,0.015635454,0.141492639,-0.454064638,581.9596844,412.6554745,581.221622,418.3700194,0.000130652,0.012306253,-0.006038407,0.005670965
13.5,0.086985949,0.174195897,-0.467803929,580.5111561,403.0841312,587.5627188,416.4092881,0.000435826,0.013188004,-0.006298578,0.006001059
13.55,0.075541534,0.200493876,-0.493326213,626.3238762,434.4266645,636.9425048,451.3069368,-0.002777736,0.010984117,-0.009789284,0.003521258
13.6,0.031333252,0.2106577,-0.531741972,660.8785877,451.0224428,666.2869321,462.8653524,-0.005449247,0.009640483,-0.012135041,0.002491792
13.65,0.048767359,0.202930123,-0.553354991,634.31633,423.9398785,626.54763,423.1260409,-0.003733864,0.01146708,-0.009443985,0.005257859
13.7,0.129519415,0.205052409,-0.543594957,573.7013907,379.0410434,569.7947875,382.7762343,0.000588103,0.014700265,-0.005349979,0.008213356
13.75,0.21561224,0.222503695,-0.51726905,541.5004916,360.6725819,548.3602699,375.4332948,0.00321833,0.016248029,-0.003484239,0.008975732
13.8,0.186644097,0.245187528,-0.524090814,607.4827503,411.2964141,624.0815407,435.4472006,-0.001248203,0.012818572,-0.008670125,0.004850302
13.85,0.039416911,0.252676027,-0.556116321,713.0803163,496.1638171,727.927719,518.1666804,-0.008846448,0.006719904,-0.01620345,-0.001153656
13.9,-0.135347124,0.227917635,-0.587156762,786.6440493,560.7062707,780.6595973,562.093042,-0.014394774,0.00192583,-0.02032276,-0.004531946
13.95,-0.24090365,0.175094167,-0.577171729,789.9425519,582.8588329,754.1131283,555.0455868,-0.014826434,0.000177587,-0.01857245,-0.004143986
14,-0.269209478,0.129455998,-0.549795236,755.9103919,565.0152262,711.0613133,528.6063079,-0.012511267,0.001307604,-0.015528651,-0.002317838
14.05,-0.20176022,0.108185145,-0.509903746,671.4168413,502.2427846,633.750955,473.0507288,-0.006705005,0.00564122,-0.010195656,0.001539325
14.1,-0.011025668,0.117631904,-0.428817064,534.1604671,408.8112559,513.2625583,396.1870246,0.003239809,0.012406532,-0.001430334,0.007138611
14.15,0.171990845,0.157141435,-0.36525952,475.2129421,364.0524909,477.5634899,373.8281,0.007957245,0.015952,0.001622574,0.009077594
14.2,0.189801466,0.206490012,-0.363216187,553.8680887,419.0467027,574.8564531,445.9832389,0.002773081,0.012349813,-0.00494535,0.004197341
14.25,0.01416826,0.231229402,-0.414513462,707.5374563,535.9455737,726.4193456,559.7865216,-0.008325769,0.003963025,-0.015997726,-0.004068318
14.3,-0.193901632,0.20557965,-0.449393263,795.1499025,617.7611725,783.3266662,611.0504795,-0.014997616,-0.002196429,-0.020531922,-0.008097146
14.35,-0.29060454,0.149023964,-0.456771057,780.0077778,609.8701452,736.5913217,572.3243212,-0.014294176,-0.001996607,-0.017475927,-0.005599092
14.4,-0.233218322,0.11205911,-0.44833857,690.8585048,530.1995609,647.1292326,492.8806381,-0.007961622,0.003670358,-0.011026391,0.000144678
14.45,-0.102449182,0.109883308,-0.425445376,601.0850891,454.157992,573.5894585,433.2554842,-0.001518682,0.009121717,-0.005713237,0.004451944
14.5,0.066565848,0.136795448,-0.402452395,528.1954537,389.0860718,520.6659615,387.9966188,0.004015689,0.014054738,-0.001633775,0.007939893
14.55,0.130043849,0.175496083,-0.402345912,560.2464135,410.2038732,568.4771912,424.3380607,0.002090009,0.012790716,-0.004674442,0.005598424
14.6,0.052332245,0.213693012,-0.455231181,655.8733003,467.8436564,678.064612,495.4146104,-0.004773126,0.008671665,-0.012641036,0.000414646
14.65,-0.052224389,0.209361873,-0.505945047,714.5145211,509.7543256,713.1241593,513.8961765,-0.009240922,0.005489111,-0.015504359,-0.001171141
14.7,-0.083807138,0.17579735,-0.531267456,702.2830151,498.7889051,672.7775484,475.6888251,-0.008604602,0.006115568,-0.012805019,0.001456717
14.75,-0.038774981,0.148453228,-0.522018713,653.1187251,464.8642461,615.8285175,434.7778813,-0.005042004,0.008557996,-0.008584343,0.004498454
14.8,-0.003684876,0.148919213,-0.518886502,645.2544578,455.4103996,622.8469068,440.4594278,-0.004231351,0.009434604,-0.008799812,0.004328432
14.85,-0.052401006,0.162003004,-0.524936646,690.3588545,495.729047,681.4887173,494.2260142,-0.007424923,0.006607383,-0.013012014,0.000488877
14.9,-0.12097936,0.163171687,-0.524810761,715.0350217,522.4558054,703.5384349,518.3324441,-0.009371785,0.004513421,-0.014819916,-0.001466097
14.95,-0.12588751,0.151407148,-0.52441544,692.4569327,500.7382393,670.7707734,486.5130079,-0.007874321,0.005972814,-0.012605127,0.000704314
15,-0.073758606,0.138173033,-0.510042155,650.1096861,469.1066654,620.9870496,447.5357926,-0.004854913,0.008241963,-0.009004238,0.003548474
15.05,-0.006211415,0.141365557,-0.484490725,615.5690159,448.5484732,594.0175549,434.5962658,-0.002257674,0.009853264,-0.006917289,0.004645583
15.1,0.027769805,0.155869242,-0.448190689,603.4236854,452.9101619,591.7552916,448.6539761,-0.001410748,0.009478589,-0.006786006,0.003567829
15.15,0.081136951,0.172613155,-0.42821124,578.6745696,428.3235673,572.718845,429.2710134,0.000414182,0.011222464,-0.005400805,0.0049075
15.2,0.116874137,0.184866288,-0.432384935,587.0823679,427.2343962,579.8062389,426.3041151,-1.98E-05,0.011497055,-0.005757626,0.005300071
15.25,0.079072404,0.188905905,-0.430400085,630.0785623,473.0836741,618.3009382,467.439095,-0.003087187,0.008239799,-0.008507015,0.002377651
15.3,0.008625748,0.181592154,-0.43071568,670.6451042,511.9670181,651.3495738,498.7761851,-0.005994972,0.005423937,-0.010890299,8.82E-05
15.35,-0.079724053,0.163836713,-0.439371221,709.6036896,545.2932089,682.1384345,523.8865476,-0.008891716,0.002951003,-0.013163785,-0.001757954
15.4,-0.131833745,0.149011567,-0.43556977,697.8690391,540.8923016,671.0945082,520.3247427,-0.008328736,0.00305613,-0.012669753,-0.001731558
15.45,-0.073827518,0.131744222,-0.40507776,627.3590593,490.7432212,593.1367848,462.9336288,-0.003289773,0.006618163,-0.007076594,0.00236938
15.5,0.00154383,0.134365884,-0.379558787,597.6038715,467.552862,573.1214775,449.3103837,-0.000822351,0.008551477,-0.005243805,0.003678705
15.55,-0.035104809,0.154998923,-0.371300735,649.3683807,516.67712,643.0220366,516.1145898,-0.004413697,0.005160717,-0.010153593,-0.000997765
15.6,-0.13842641,0.163171448,-0.358618175,705.8234443,579.7606487,698.2011659,577.6435604,-0.008492589,0.000632341,-0.014271419,-0.005543966
15.65,-0.237457633,0.134396252,-0.340181831,734.8877297,617.1242944,700.2611903,587.8640384,-0.010870213,-0.002361298,-0.014671571,-0.00655017
15.7,-0.202173614,0.110651888,-0.326685699,655.2955752,541.0439949,616.8137809,507.7221762,-0.005580428,0.002682284,-0.00909488,-0.001205071
15.75,0.039335096,0.096661929,-0.312278158,497.2248728,387.5951518,452.351754,347.6028679,0.005783871,0.013674755,0.002806447,0.010344432
15.8,0.305184066,0.13363745,-0.32348844,416.7233393,291.8427543,402.6625671,282.2526325,0.012205936,0.021105552,0.007118352,0.015694013
15.85,0.329181691,0.203529659,-0.375832956,523.3242872,363.6520047,546.6942011,391.0994424,0.005097867,0.016466473,-0.002739073,0.00833475
15.9,0.108282295,0.245119148,-0.444813843,705.3608424,516.0920355,731.8984881,546.9177235,-0.008088493,0.005502561,-0.016317741,-0.003033808
15.95,-0.132846609,0.220412915,-0.476821715,791.4590921,605.9939956,780.2296497,600.066518,-0.014865204,-0.001420238,-0.020477946,-0.007410859
16,-0.184358138,0.154109697,-0.452319039,724.5174666,569.8686561,669.846531,521.7170741,-0.010475699,0.000820806,-0.012905777,-0.002075704
16.05,-0.070199324,0.105845279,-0.39328673,610.5408182,488.3725036,546.8087542,431.6289782,-0.002141332,0.006726927,-0.003737226,0.00462714
16.1,0.038164475,0.113723013,-0.361047723,565.024834,444.4302815,532.7841164,418.6588967,0.001375964,0.010061692,-0.002442407,0.005773873
16.15,0.08461554,0.141350971,-0.351157821,574.8617325,449.4397229,561.6902496,441.8850104,0.000885853,0.009898398,-0.004373999,0.004230988
